time,sensor_data.mean_value,source_id,type
2019-01-04T06:00:00.000Z,32.486053215077625,27,2
2019-01-04T06:00:00.000Z,19.56949002217299,27,3
2019-01-04T06:00:00.000Z,52.35547671840354,28,2
2019-01-04T06:00:00.000Z,27.230354767183968,28,3
2019-01-04T06:00:00.000Z,39.99926829268293,29,2
2019-01-04T06:00:00.000Z,18.616740576496724,29,3
2019-01-04T06:00:00.000Z,38.572172949002194,30,2
2019-01-04T06:00:00.000Z,25.241685144124165,30,3
2019-01-04T06:00:00.000Z,51.907516629711786,32,2
2019-01-04T06:00:00.000Z,27.376319290465577,32,3
2019-01-04T07:00:00.000Z,30.406261061946896,17,2
2019-01-04T07:00:00.000Z,20.25,17,3
2019-01-04T07:00:00.000Z,49.56975663716813,18,2
2019-01-04T07:00:00.000Z,16.636504424778828,18,3
2019-01-04T07:00:00.000Z,55.04320796460177,19,2
2019-01-04T07:00:00.000Z,15.960000000000033,19,3
2019-01-04T07:00:00.000Z,47.371902654867235,20,2
2019-01-04T07:00:00.000Z,15.960000000000033,20,3
2019-01-04T07:00:00.000Z,45.95283185840709,21,2
2019-01-04T07:00:00.000Z,22.58455752212384,21,3
2019-01-04T07:00:00.000Z,57.78612831858404,22,2
2019-01-04T07:00:00.000Z,22.175951327433655,22,3
2019-01-04T07:00:00.000Z,56.79814159292037,23,2
2019-01-04T07:00:00.000Z,21.130907079646075,23,3
2019-01-04T07:00:00.000Z,51.78048672566376,24,2
2019-01-04T07:00:00.000Z,25.03371681415934,24,3
2019-01-04T07:00:00.000Z,41.98513274336285,25,2
2019-01-04T07:00:00.000Z,20.0236946902655,25,3
2019-01-04T07:00:00.000Z,40.14126106194692,26,2
2019-01-04T07:00:00.000Z,17.966150442477904,26,3
2019-01-04T07:00:00.000Z,32.45741150442474,27,2
2019-01-04T07:00:00.000Z,19.496637168141504,27,3
2019-01-04T07:00:00.000Z,52.59400442477873,28,2
2019-01-04T07:00:00.000Z,27.110995575221178,28,3
2019-01-04T07:00:00.000Z,39.78539823008848,29,2
2019-01-04T07:00:00.000Z,18.62858407079653,29,3
2019-01-04T07:00:00.000Z,35.86057522123894,30,2
2019-01-04T07:00:00.000Z,25.386924778761024,30,3
2019-01-04T07:00:00.000Z,52.029070796460154,32,2
2019-01-04T07:00:00.000Z,27.248893805309677,32,3
2019-01-04T08:00:00.000Z,29.823207964601796,17,2
2019-01-04T08:00:00.000Z,20.259203539823,17,3
2019-01-04T08:00:00.000Z,48.73475663716814,18,2
2019-01-04T08:00:00.000Z,16.64247787610618,18,3
2019-01-04T08:00:00.000Z,55.02453539823013,19,2
2019-01-04T08:00:00.000Z,15.960000000000033,19,3
2019-01-04T08:00:00.000Z,47.38714601769904,20,2
2019-01-04T08:00:00.000Z,15.960000000000033,20,3
2019-01-04T08:00:00.000Z,46.97170353982299,21,2
