time,sensor_data.mean_value,source_id,type
2019-03-28T09:00:00.000Z,27.789061728395012,28,3
2019-03-28T09:00:00.000Z,33.61335802469135,30,2
2019-03-28T09:00:00.000Z,27.81404938271617,30,3
2019-03-28T09:00:00.000Z,58.07274074074065,32,2
2019-03-28T09:00:00.000Z,28.17318518518511,32,3
2019-03-28T10:00:00.000Z,40.807846534653436,17,2
2019-03-28T10:00:00.000Z,18.67009900990112,17,3
2019-03-28T10:00:00.000Z,53.20376237623762,18,2
2019-03-28T10:00:00.000Z,16.020148514851517,18,3
2019-03-28T10:00:00.000Z,51.64715346534655,19,2
2019-03-28T10:00:00.000Z,16.13752475247537,19,3
2019-03-28T10:00:00.000Z,47.28853960396038,20,2
2019-03-28T10:00:00.000Z,16.6000000000001,20,3
2019-03-28T10:00:00.000Z,45.55737623762379,21,2
2019-03-28T10:00:00.000Z,24.99519801980198,21,3
2019-03-28T10:00:00.000Z,46.394975247524776,22,2
2019-03-28T10:00:00.000Z,17.650544554455482,22,3
2019-03-28T10:00:00.000Z,52.84443069306929,23,2
2019-03-28T10:00:00.000Z,30.343044554455293,23,3
2019-03-28T10:00:00.000Z,57.334999999999994,24,2
2019-03-28T10:00:00.000Z,19.65564356435652,24,3
2019-03-28T10:00:00.000Z,52.889851485148505,25,2
2019-03-28T10:00:00.000Z,24.516707920791998,25,3
2019-03-28T10:00:00.000Z,55.08252475247526,26,2
2019-03-28T10:00:00.000Z,21.525940594059374,26,3
2019-03-28T10:00:00.000Z,58.70834158415838,28,2
2019-03-28T10:00:00.000Z,27.767252475247396,28,3
2019-03-28T10:00:00.000Z,33.42254950495045,30,2
2019-03-28T10:00:00.000Z,27.83188118811887,30,3
2019-03-28T10:00:00.000Z,57.923044554455416,32,2
2019-03-28T10:00:00.000Z,28.10351485148506,32,3
2019-03-28T11:00:00.000Z,40.50576354679792,17,2
2019-03-28T11:00:00.000Z,18.64000000000013,17,3
2019-03-28T11:00:00.000Z,53.11263546798026,18,2
2019-03-28T11:00:00.000Z,16.009211822660127,18,3
2019-03-28T11:00:00.000Z,52.7448275862069,19,2
2019-03-28T11:00:00.000Z,16.40847290640404,19,3
2019-03-28T11:00:00.000Z,47.11546798029561,20,2
2019-03-28T11:00:00.000Z,16.600000000000104,20,3
2019-03-28T11:00:00.000Z,45.55480295566502,21,2
2019-03-28T11:00:00.000Z,25.3809113300492,21,3
2019-03-28T11:00:00.000Z,46.65610837438424,22,2
2019-03-28T11:00:00.000Z,17.664655172413855,22,3
2019-03-28T11:00:00.000Z,52.95536945812809,23,2
2019-03-28T11:00:00.000Z,31.808620689655193,23,3
2019-03-28T11:00:00.000Z,56.33564039408866,24,2
2019-03-28T11:00:00.000Z,22.30088669950738,24,3
2019-03-28T11:00:00.000Z,53.44376847290642,25,2
2019-03-28T11:00:00.000Z,24.351428571428716,25,3
2019-03-28T11:00:00.000Z,54.41463054187197,26,2
2019-03-28T11:00:00.000Z,22.340295566502462,26,3
2019-03-28T11:00:00.000Z,57.311576354679815,28,2
2019-03-28T11:00:00.000Z,27.528325123152776,28,3
2019-03-28T11:00:00.000Z,39.85871921182266,30,2
2019-03-28T11:00:00.000Z,28.58561576354678,30,3
2019-03-28T11:00:00.000Z,57.11327586206895,32,2
2019-03-28T11:00:00.000Z,27.780541871921084,32,3
2019-03-28T12:00:00.000Z,40.87455445544556,17,2
2019-03-28T12:00:00.000Z,18.66297029702981,17,3
2019-03-28T12:00:00.000Z,52.73519801980197,18,2
